IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.237.100.206,8880,0,false,SIN,Asia Pacific,Singapore,56,0.00
8.219.60.54,80,0,false,SIN,Asia Pacific,Singapore,65,0.00
47.236.172.95,8080,0,false,SIN,Asia Pacific,Singapore,52,0.00
47.237.86.185,2052,0,false,SIN,Asia Pacific,Singapore,60,0.00
47.236.118.216,8080,0,false,SIN,Asia Pacific,Singapore,55,0.00
47.236.10.100,8080,0,false,SIN,Asia Pacific,Singapore,53,0.00
47.236.168.17,8080,0,false,SIN,Asia Pacific,Singapore,56,0.00
47.236.5.223,2052,0,false,SIN,Asia Pacific,Singapore,55,0.00
8.219.120.87,80,0,false,SIN,Asia Pacific,Singapore,60,0.00
47.236.205.188,2052,0,false,SIN,Asia Pacific,Singapore,57,0.00
47.237.11.182,2086,0,false,SIN,Asia Pacific,Singapore,55,0.00
8.222.249.190,8080,0,false,SIN,Asia Pacific,Singapore,62,0.00
8.222.144.50,80,0,false,SIN,Asia Pacific,Singapore,73,0.00
8.219.199.220,2095,0,false,SIN,Asia Pacific,Singapore,56,0.00
47.236.205.188,2095,0,false,SIN,Asia Pacific,Singapore,84,0.00
47.236.254.120,2086,0,false,SIN,Asia Pacific,Singapore,53,0.00
8.219.1.92,8080,0,false,SIN,Asia Pacific,Singapore,55,0.00
8.222.156.242,2087,0,true,SIN,Asia Pacific,Singapore,54,0.00
47.236.180.24,80,0,false,SIN,Asia Pacific,Singapore,53,0.00
43.156.116.194,443,0,true,SIN,Asia Pacific,Singapore,265,0.00
47.236.146.249,8880,0,false,SIN,Asia Pacific,Singapore,70,0.00
47.236.232.148,2086,0,false,SIN,Asia Pacific,Singapore,53,0.00
47.237.84.173,2082,2082,false,SIN,Asia Pacific,Singapore,61,0.00
8.222.137.192,2095,0,false,SIN,Asia Pacific,Singapore,56,0.00
8.219.229.190,2083,0,true,SIN,Asia Pacific,Singapore,53,0.00
47.236.174.206,80,0,false,SIN,Asia Pacific,Singapore,57,0.00
47.236.232.148,8880,8880,false,SIN,Asia Pacific,Singapore,58,0.00
47.245.96.80,2083,0,true,SIN,Asia Pacific,Singapore,54,0.00
47.236.149.107,2052,0,false,SIN,Asia Pacific,Singapore,85,0.00
47.236.237.90,2095,0,false,SIN,Asia Pacific,Singapore,59,0.00
8.219.229.190,2096,0,true,SIN,Asia Pacific,Singapore,59,0.00
8.222.164.209,2087,0,true,SIN,Asia Pacific,Singapore,51,0.00
47.237.82.15,2095,2095,false,SIN,Asia Pacific,Singapore,54,0.00
47.236.150.13,8443,0,true,SIN,Asia Pacific,Singapore,53,0.00
8.219.174.142,2095,2095,false,SIN,Asia Pacific,Singapore,57,0.00
194.36.179.240,443,0,true,SIN,Asia Pacific,Singapore,430,0.00
8.219.170.232,2053,2053,true,SIN,Asia Pacific,Singapore,64,0.00
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,57,0.00
8.219.100.168,2053,2053,true,SIN,Asia Pacific,Singapore,61,0.00
8.219.6.150,2087,2087,true,SIN,Asia Pacific,Singapore,56,0.00
8.222.208.38,2053,2053,true,SIN,Asia Pacific,Singapore,57,0.00
47.236.165.25,2087,2087,true,SIN,Asia Pacific,Singapore,60,0.00
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,55,0.00
47.236.180.51,80,0,false,SIN,Asia Pacific,Singapore,58,0.00
8.219.110.81,2095,2095,false,SIN,Asia Pacific,Singapore,89,0.00
8.219.77.222,2086,0,false,SIN,Asia Pacific,Singapore,61,0.00
8.222.183.242,2095,2095,false,SIN,Asia Pacific,Singapore,118,0.00
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,85,0.00
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,79,0.00
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,64,0.00
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,88,0.00
47.237.95.13,8880,0,false,SIN,Asia Pacific,Singapore,56,0.00
8.219.193.202,443,443,true,SIN,Asia Pacific,Singapore,89,0.00
47.236.10.182,8880,8880,false,SIN,Asia Pacific,Singapore,61,0.00
47.236.80.110,2095,2095,false,SIN,Asia Pacific,Singapore,60,0.00
47.236.189.92,2095,2095,false,SIN,Asia Pacific,Singapore,63,0.00
47.76.106.86,80,443,true,SIN,Asia Pacific,Singapore,24,0.00
202.81.235.90,50100,443,true,SIN,Asia Pacific,Singapore,201,0.00
47.236.63.152,443,443,true,SIN,Asia Pacific,Singapore,104,0.00
8.222.156.242,2096,2096,true,SIN,Asia Pacific,Singapore,80,0.00
8.219.126.240,2086,0,false,SIN,Asia Pacific,Singapore,56,0.00
8.219.194.170,2087,2087,true,SIN,Asia Pacific,Singapore,94,0.00
47.76.247.16,80,0,true,SIN,Asia Pacific,Singapore,23,0.00
47.236.118.216,2083,2083,true,SIN,Asia Pacific,Singapore,93,0.00
47.237.14.220,2053,2053,true,SIN,Asia Pacific,Singapore,73,0.00
47.245.84.124,2083,2083,true,SIN,Asia Pacific,Singapore,71,0.00
8.219.114.201,2083,2083,true,SIN,Asia Pacific,Singapore,88,0.00
8.219.104.37,2096,2096,true,SIN,Asia Pacific,Singapore,65,0.00
8.219.194.170,2053,2053,true,SIN,Asia Pacific,Singapore,81,0.00
8.222.136.247,2053,2053,true,SIN,Asia Pacific,Singapore,100,0.00
8.219.111.175,2087,2087,true,SIN,Asia Pacific,Singapore,65,0.00
47.237.95.156,2083,2083,true,SIN,Asia Pacific,Singapore,85,0.00
8.222.156.242,2083,2083,true,SIN,Asia Pacific,Singapore,71,0.00
8.219.98.13,80,80,false,SIN,Asia Pacific,Singapore,95,0.00
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,60,0.00
47.236.80.110,8880,8880,false,SIN,Asia Pacific,Singapore,91,0.00
8.222.244.192,8080,0,false,SIN,Asia Pacific,Singapore,54,0.00
8.219.6.150,80,80,false,SIN,Asia Pacific,Singapore,58,0.00
